title,review
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
It is a good phone for the price, like people have mentioned it comes in a generic box, which to me doesn’t matter, since it bought the phone and not the box. It did come with a few minor scuff, I mean to the point were you can barely notice them and if you have a case you will never see them. It does have a small scratch on the back glass which you can only see in the right light and hold the phone just right, and again you cant see it if you have a case. It did come with a screen protector which is a nice touch. Other than that, everything works and looks great. For $400 you really cant beat it. Im giving it 4 stars because of the small light scuff marks. Other than that I would definitely buy the phone again if I had to.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Max battery capacity is too low
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I bought this phone mainly for work. The battery lasts throughout the workday while I'm making calls, browsing the web, and managing social media accounts.I upgraded from an iPhone 7+ and the XS has a larger screen, but the phone itself is smaller and easier to use with one hand. After getting used to the lack of a home button, I've also noticed that I can do the same operations faster than before.The camera quality is great, especially in portrait mode. It really accentuates the details, and the built-in editor makes it easy to quickly edit and post photos.The video quality is also great for a phone. It's more than capable of shooting short films in 4k or 1080p (although it would help to have accessories).Finally, I love the seamless integration of Apple products. I can easily work on a project by going back and forth between my MacBook Pro and iPhone, and when I'm on the go and don't feel like taking my phone everywhere, I can simply wear my apple watch and keep up with notifications and stay in touch with friends and family.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I had mines for a little over a month now & I haven’t really had any problems it’s factory unlocked but I did have a problem with it for the first 2 days it was saying no sim but now it works great I definitely recommend it came with a charger but the charger had bad reviews so I didn’t use it
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was excited to get the refurbished phone at a great  price, however after only one month all the numbers stopped working and the letter “a” ! Truly disappointed but the real kicker was when I returned it for a refund within the return time, it just sat in the being returned position  and never moved to received and refunded.. I had to call Amazon and the customer service was amazing and immediately refunded it.. I would not buy from this seller anymore!! Glad it happened within the warranty period, others might not be so lucky…
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was pleased with this purchase, battery health (85%), no scratches; overall it is a very good refurbished iPhone from refoned.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I admit I was a bit anxious about buying a used cellphone because there are so many ways for it to turn out bad, but I am happy to say my fears were not realized. In fact the phone arrived earlier than Amazon predicted and the condition of the phone was better than promised. There are no marks or scratches on the device except for a couple of very faint scratches on the front screen that I can only see in bright lighting, at the right angle and from very close range. At arms length it looks brand new, and with a glass screen protector installed I can't see those faint scratches at all. Everything works perfectly and the battery condition is 100% which is amazing for a used phone. It may be two years old but for just one third the price of new this iPhone XS is a great deal.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
We have owned it for a while now and while it works fine and looks fine battery life is now well below 80%.  I think it was about 84 when it arrived.  I think phone is good for about a year and then needs battery replaced or buy newer phone.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
My grandchild is too smart for his own good and ordered an iphone just because he wants one.  The seller made the return easy and relatively painless.  I still had to beef up my Amazon login security.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone is in great shape with  minor imperfections. First day using it and everyone reported they could not hear me. Strong signal strength I kept getting complaints "" I can't hear you""  "" you are breaking up""  I'd call back but the person on other end soon reported  they could not hear me  and frustration set in for both sides. The worst part was the long wait at Verizon to activate the phone !
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Overall product works well but every single time I charge my phone it overheats !!I pick up my phone and it burns my hand due to how hot it gets… I’m scared it might explode on me one day
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone is functional, looks like the screen had been replaced atleast once, body had a lot of surface scratches and battery is at 82% life, just above the minimum 80% for Apple.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Bought for my son and it was unlocked so he was able to pop his sim car in and he hasn't complained yet about it lagging or anything like his old phone
"
